,size,radius,mass,velocity dispersion,virial parameter
0,30.0,1.935454,1682.9208321469482,0.7448808299039777,0.255242
1,77.0,2.639723,3305.1198227385576,0.6750455538387763,0.145579
2,37.0,2.069345,1726.8974529700372,0.48030762167125807,0.110577
3,46.0,2.224622,2520.2066157139193,0.3800237953599052,0.050992
4,42.0,2.149787,1296.1770523458918,0.4744252191380571,0.149323
