,size,radius,mass,velocity dispersion,virial parameter
0,4146.0,9.965827,84394.69844087849,4.018489436022091,0.762753
1,1202.0,6.59661,40820.1692694043,2.0886827276219613,0.282001
2,480.0,4.858149,19663.327566625907,1.6289268300709157,0.262227
3,191.0,3.57041,8836.769550803914,1.5927067289703365,0.409974
