,size,radius,mass,velocity dispersion,virial parameter
0,4195.0,10.004878,84791.40074835587,4.061819049917806,0.778684
1,1174.0,6.54478,39585.57621677182,2.1340727987698367,0.301187
2,500.0,4.923631,19889.86250597693,1.5833027402789501,0.248223
