,size,radius,mass,velocity dispersion,virial parameter
0,38.0,2.079744,1934.30128517976,0.6977979505457782,0.209414
1,79.0,2.658853,3179.6504567061847,0.6908952806122446,0.159661
2,41.0,2.14006,1892.681563032156,0.47062488271720776,0.100175
3,47.0,2.242563,2422.4545002305567,0.3628613945578235,0.048756
4,49.0,2.268949,1466.8046094681374,0.824346677236095,0.420467
