,size,radius,mass,velocity dispersion,virial parameter
0,3709.0,9.602622,81893.91226809594,3.6864952769949446,0.63742
1,1380.0,6.905855,49501.40264993122,2.1830431126789844,0.265941
2,314.0,4.215635,16588.510179267574,1.393983769799977,0.197529
