,size,radius,mass,velocity dispersion,virial parameter
0,550.0,13.234838,67279.989411,4.263021,1.429973
1,51.0,4.03103,7780.260815,3.591647,2.673432
2,11.0,1.892177,2031.126357,2.790347,2.901357
3,163.0,7.195633,25300.555109,3.886621,1.718476
