,size,radius,mass,velocity dispersion,virial parameter
0,335.0,4.306825,17224.164926489517,1.3302964903608503,0.177001
1,54.0,2.344635,2968.805416923764,0.8427536349826382,0.224365
2,60.0,2.430969,1843.9374374746787,0.9641221940780864,0.490182
