,size,radius,mass,velocity dispersion,virial parameter
0,335.0,4.306825,15648.950730093584,1.363452044347151,0.20465
1,79.0,2.665168,4312.831446518954,0.861831145314622,0.183597
2,62.0,2.460892,2958.2223355250767,0.6736133430728023,0.150988
3,45.0,2.206386,2027.0162911229331,0.45841249999999995,0.091495
4,37.0,2.069345,1218.5472250498233,0.4082420798898074,0.11321
