,size,radius,mass,velocity dispersion,virial parameter
0,154.0,3.325843,7102.094945394082,1.665919368373382,0.519856
1,87.0,2.744681,3300.429672740457,0.7249983133749363,0.174846
2,43.0,2.178454,1989.1036449457417,0.44594451003541913,0.087119
3,47.0,2.233629,1402.369927924651,0.7045550878211644,0.316256
