,size,radius,mass,velocity dispersion,virial parameter
0,4016.0,9.860628,83521.26306940921,3.9330832034533723,0.730523
1,963.0,6.126852,36199.45135897747,1.9808070116607694,0.265632
2,35.0,2.037504,2029.1767257849144,0.8790639959687578,0.31037
3,254.0,3.929745,12293.460354267576,1.3382482354726295,0.228994
