,size,radius,mass,velocity dispersion,virial parameter
0,4095.0,9.924651,84018.08434508416,3.961219506584437,0.741413
1,1103.0,6.410392,38979.484508423964,2.0784081058199573,0.284165
2,466.0,4.808338,19658.82484692277,1.5372031545368623,0.231185
3,175.0,3.469272,8546.40680793298,1.5148862191251127,0.372627
