,size,radius,mass,velocity dispersion,virial parameter
0,446.0,11.921061,62878.886965,4.126745,1.291473
1,9.0,1.659549,1699.214827,2.562419,2.565086
2,144.0,6.781852,26851.550618,3.70031,1.383296
3,15.0,2.163787,2752.768131,3.318649,3.4628
