,id,ancestor,size,radius,mass,velocity dispersion,virial parameter
0,1,1,1.089655,0.588938,1910.430121,8.514265,26.81723
1,0,0,4.948412,1.255041,8400.253084,3.98571,2.848119
2,6,6,1.899053,0.777488,3438.419686,9.973257,26.989196
3,2,2,20.889578,2.578635,65335.275996,12.148586,6.989964
4,8,8,1.12521,0.598469,2596.965476,12.74454,44.916425
