,id,ancestor,size,radius,mass,velocity dispersion,virial parameter
0,7,7,101.536542,5.685076,410574.764002,7.252573,0.873996
1,9,9,64.578229,4.53386,181300.142589,8.165485,2.000853
2,0,0,1242.747982,19.889167,5492886.576515,18.883644,1.549419
3,11,11,76.288283,4.92781,144010.228384,7.068995,2.051905
4,16,16,38.588827,3.50474,133693.215748,4.964219,0.775228
5,17,17,217.154794,8.313995,548480.423578,5.4415,0.538601
6,20,20,154.404717,7.010603,422426.470245,12.201471,2.964899
