,id,ancestor,size,radius,mass,velocity dispersion,virial parameter
0,153,153,2.990819,0.975709,1150.131111,35.709482,1298.138714
1,184,184,8.36711,1.631972,3687.190842,8.208461,35.78672
2,35,35,2751.665979,29.595312,1752517.656705,42.659635,36.878736
