,size,radius,mass,velocity dispersion,virial parameter
0,184.0,7.659137,2418.203367,2.377861,7.163412
1,16.0,2.28753,216.662436,2.266349,21.691854
2,105.0,5.77275,1410.47173,2.384082,9.30509
