,id,ancestor,size,radius,mass,velocity dispersion,virial parameter
0,7,7,131.863303,6.478688,257397.212943,13.195037,5.258788
1,8,8,134.672165,6.547326,260137.210088,12.544766,4.753001
2,0,0,2700.388845,29.318262,5370272.899394,30.124273,5.94506
